;instituicao;curso;qtd_bolsas;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
289;universidade de caxias do sul;sistemas de informacao;19;1440;702;computacao e tecnologias da informacao e comunicacao (tic);1.32;48.75
290;universidade de caxias do sul;tecnologias digitais;3;350;197;computacao e tecnologias da informacao e comunicacao (tic);0.86;56.29
291;universidade de caxias do sul;turismo;1;280;167;servicos;0.36;59.64
292;universidade de cruz alta;administracao;11;790;294;negocios, administracao e direito;1.39;37.22
293;universidade de cruz alta;agronomia;11;530;189;agricultura, silvicultura, pesca e veterinaria;2.08;35.66
294;universidade de cruz alta;arquitetura e urbanismo;3;640;236;engenharia, producao e construcao;0.47;36.88
295;universidade de cruz alta;biomedicina;4;250;135;saude e bem-estar;1.6;54.0
296;universidade de cruz alta;ciencia da computacao;7;290;128;computacao e tecnologias da informacao e comunicacao (tic);2.41;44.14
297;universidade de cruz alta;ciencias contabeis;4;300;119;negocios, administracao e direito;1.33;39.67
298;universidade de cruz alta;direito;17;1560;603;negocios, administracao e direito;1.09;38.65
299;universidade de cruz alta;educacao fisica;1;320;147;educacao;0.31;45.94
300;universidade de cruz alta;estetica e cosmetica;2;220;57;servicos;0.91;25.91
301;universidade de cruz alta;jornalismo;2;180;108;ciencias sociais, comunicacao e informacao;1.11;60.0
302;universidade de cruz alta;medicina veterinaria;14;1130;382;agricultura, silvicultura, pesca e veterinaria;1.24;33.81
303;universidade de passo fundo;administracao;178;5760;2322;negocios, administracao e direito;3.09;40.31
304;universidade de passo fundo;agronomia;20;1300;388;agricultura, silvicultura, pesca e veterinaria;1.54;29.85
305;universidade de passo fundo;analise e desenvolvimento de sistemas;34;1150;507;computacao e tecnologias da informacao e comunicacao (tic);2.96;44.09
306;universidade de passo fundo;arquitetura e urbanismo;15;950;244;engenharia, producao e construcao;1.58;25.68
307;universidade de passo fundo;artes visuais;6;250;75;educacao;2.4;30.0
308;universidade de passo fundo;ciencia da computacao;22;760;415;computacao e tecnologias da informacao e comunicacao (tic);2.89;54.61
309;universidade de passo fundo;ciencias biologicas;25;1020;375;ciencias naturais, matematica e estatistica;2.45;36.76
310;universidade de passo fundo;ciencias contabeis;145;3720;1072;negocios, administracao e direito;3.9;28.82
311;universidade de passo fundo;ciencias economicas;15;450;154;ciencias sociais, comunicacao e informacao;3.33;34.22
312;universidade de passo fundo;comercio exterior;17;580;207;negocios, administracao e direito;2.93;35.69
313;universidade de passo fundo;design de moda;16;540;175;artes e humanidades;2.96;32.41
314;universidade de passo fundo;design de produto;11;270;115;artes e humanidades;4.07;42.59
315;universidade de passo fundo;design grafico;18;520;176;artes e humanidades;3.46;33.85
316;universidade de passo fundo;direito;132;4970;1546;negocios, administracao e direito;2.66;31.11
317;universidade de passo fundo;educacao fisica;60;2530;806;educacao;2.37;31.86
318;universidade de passo fundo;enfermagem;19;700;129;saude e bem-estar;2.71;18.43
319;universidade de passo fundo;engenharia civil;17;1670;394;engenharia, producao e construcao;1.02;23.59
320;universidade de passo fundo;engenharia de alimentos;12;340;155;engenharia, producao e construcao;3.53;45.59
321;universidade de passo fundo;engenharia de producao;16;330;95;engenharia, producao e construcao;4.85;28.79
322;universidade de passo fundo;engenharia eletrica;19;1060;369;engenharia, producao e construcao;1.79;34.81
323;universidade de passo fundo;engenharia mecanica;30;1780;636;engenharia, producao e construcao;1.69;35.73
324;universidade de passo fundo;estetica e cosmetica;23;720;109;servicos;3.19;15.14
325;universidade de passo fundo;fabricacao mecanica;27;900;480;engenharia, producao e construcao;3.0;53.33
326;universidade de passo fundo;farmacia;9;290;40;saude e bem-estar;3.1;13.79
327;universidade de passo fundo;filosofia;6;250;96;educacao;2.4;38.4
328;universidade de passo fundo;fisioterapia;10;560;102;saude e bem-estar;1.79;18.21
329;universidade de passo fundo;fonoaudiologia;12;380;31;saude e bem-estar;3.16;8.16
330;universidade de passo fundo;fisica;7;250;119;educacao;2.8;47.6
331;universidade de passo fundo;gestao comercial;16;390;139;negocios, administracao e direito;4.1;35.64
332;universidade de passo fundo;gestao de recursos humanos;19;620;175;negocios, administracao e direito;3.06;28.23
333;universidade de passo fundo;historia;14;490;212;educacao;2.86;43.27
334;universidade de passo fundo;jornalismo;26;640;179;ciencias sociais, comunicacao e informacao;4.06;27.97
335;universidade de passo fundo;letras - portugues e espanhol;5;130;60;educacao;3.85;46.15
336;universidade de passo fundo;logistica;18;410;115;negocios, administracao e direito;4.39;28.05
337;universidade de passo fundo;matematica;19;630;280;educacao;3.02;44.44
338;universidade de passo fundo;medicina;8;930;17;saude e bem-estar;0.86;1.83
339;universidade de passo fundo;medicina veterinaria;10;840;122;agricultura, silvicultura, pesca e veterinaria;1.19;14.52
340;universidade de passo fundo;musica;9;610;253;educacao;1.48;41.48
341;universidade de passo fundo;nutricao;11;290;57;saude e bem-estar;3.79;19.66
342;universidade de passo fundo;odontologia;6;660;151;saude e bem-estar;0.91;22.88
343;universidade de passo fundo;pedagogia;96;3330;1071;educacao;2.88;32.16
344;universidade de passo fundo;psicologia;21;1080;269;ciencias sociais, comunicacao e informacao;1.94;24.91
345;universidade de passo fundo;quimica;30;940;470;ciencias naturais, matematica e estatistica;3.19;50.0
346;universidade de passo fundo;secretariado executivo;16;300;90;negocios, administracao e direito;5.33;30.0
347;universidade de passo fundo;servico social;14;280;83;saude e bem-estar;5.0;29.64
348;universidade de passo fundo;sistemas para internet;18;390;174;computacao e tecnologias da informacao e comunicacao (tic);4.62;44.62
349;universidade de santa cruz do sul;administracao;34;4400;1722;negocios, administracao e direito;0.77;39.14
350;universidade de santa cruz do sul;analise e desenvolvimento de sistemas;3;320;133;computacao e tecnologias da informacao e comunicacao (tic);0.94;41.56
351;universidade de santa cruz do sul;arquitetura e urbanismo;7;710;240;engenharia, producao e construcao;0.99;33.8
352;universidade de santa cruz do sul;ciencia da computacao;14;940;592;computacao e tecnologias da informacao e comunicacao (tic);1.49;62.98
353;universidade de santa cruz do sul;ciencias biologicas;4;500;248;educacao;0.8;49.6
354;universidade de santa cruz do sul;ciencias contabeis;20;2280;932;negocios, administracao e direito;0.88;40.88
355;universidade de santa cruz do sul;ciencias economicas;8;380;192;ciencias sociais, comunicacao e informacao;2.11;50.53
356;universidade de santa cruz do sul;computacao;1;130;81;educacao;0.77;62.31
357;universidade de santa cruz do sul;comunicacao social -radialismo - producao em midia audiovisual;2;360;192;ciencias sociais, comunicacao e informacao;0.56;53.33
358;universidade de santa cruz do sul;direito;53;5540;2079;negocios, administracao e direito;0.96;37.53
359;universidade de santa cruz do sul;educacao fisica;16;1930;1016;educacao;0.83;52.64
360;universidade de santa cruz do sul;enfermagem;17;1370;571;saude e bem-estar;1.24;41.68
361;universidade de santa cruz do sul;engenharia agricola;5;560;310;agricultura, silvicultura, pesca e veterinaria;0.89;55.36
362;universidade de santa cruz do sul;engenharia ambiental;9;930;623;engenharia, producao e construcao;0.97;66.99
363;universidade de santa cruz do sul;engenharia civil;15;1240;401;engenharia, producao e construcao;1.21;32.34
364;universidade de santa cruz do sul;engenharia de computacao;7;500;286;computacao e tecnologias da informacao e comunicacao (tic);1.4;57.2
365;universidade de santa cruz do sul;engenharia de producao;16;1230;740;engenharia, producao e construcao;1.3;60.16
366;universidade de santa cruz do sul;engenharia eletrica;5;610;327;engenharia, producao e construcao;0.82;53.61
367;universidade de santa cruz do sul;engenharia mecanica;7;1030;484;engenharia, producao e construcao;0.68;46.99
368;universidade de santa cruz do sul;estetica e cosmetica;3;400;142;servicos;0.75;35.5
369;universidade de santa cruz do sul;farmacia;8;540;286;saude e bem-estar;1.48;52.96
370;universidade de santa cruz do sul;fisioterapia;12;1090;425;saude e bem-estar;1.1;38.99
371;universidade de santa cruz do sul;fotografia;6;260;127;artes e humanidades;2.31;48.85
372;universidade de santa cruz do sul;gastronomia;11;470;107;servicos;2.34;22.77
373;universidade de santa cruz do sul;geografia;3;130;26;educacao;2.31;20.0
374;universidade de santa cruz do sul;historia;2;450;165;educacao;0.44;36.67
375;universidade de santa cruz do sul;jornalismo;4;660;321;ciencias sociais, comunicacao e informacao;0.61;48.64
376;universidade de santa cruz do sul;letras - espanhol;4;220;92;educacao;1.82;41.82
377;universidade de santa cruz do sul;letras - ingles;6;420;237;educacao;1.43;56.43
378;universidade de santa cruz do sul;letras - portugues;3;220;83;educacao;1.36;37.73
379;universidade de santa cruz do sul;matematica;6;370;158;educacao;1.62;42.7
380;universidade de santa cruz do sul;medicina;9;680;117;saude e bem-estar;1.32;17.21
381;universidade de santa cruz do sul;nutricao;2;570;249;saude e bem-estar;0.35;43.68
382;universidade de santa cruz do sul;odontologia;6;580;97;saude e bem-estar;1.03;16.72
383;universidade de santa cruz do sul;pedagogia;10;1110;464;educacao;0.9;41.8
384;universidade de santa cruz do sul;psicologia;5;1330;660;ciencias sociais, comunicacao e informacao;0.38;49.62
385;universidade de santa cruz do sul;quimica;10;610;285;educacao;1.64;46.72
386;universidade de santa cruz do sul;relacoes internacionais;6;510;285;ciencias sociais, comunicacao e informacao;1.18;55.88
387;universidade de santa cruz do sul;relacoes publicas;3;330;144;negocios, administracao e direito;0.91;43.64
388;universidade de santa cruz do sul;secretariado executivo;6;290;184;negocios, administracao e direito;2.07;63.45
389;universidade de santa cruz do sul;servico social;5;410;166;saude e bem-estar;1.22;40.49
390;universidade de santa cruz do sul;sistemas para internet;3;80;37;computacao e tecnologias da informacao e comunicacao (tic);3.75;46.25
391;universidade de santa cruz do sul;turismo;1;180;69;servicos;0.56;38.33
392;universidade do vale do rio dos sinos;administracao;90;8050;4247;negocios, administracao e direito;1.12;52.76
393;universidade do vale do rio dos sinos;analise e desenvolvimento de sistemas;12;2600;1407;computacao e tecnologias da informacao e comunicacao (tic);0.46;54.12
394;universidade do vale do rio dos sinos;arquitetura e urbanismo;38;4150;1783;engenharia, producao e construcao;0.92;42.96
395;universidade do vale do rio dos sinos;biomedicina;13;960;502;saude e bem-estar;1.35;52.29
396;universidade do vale do rio dos sinos;ciencia da computacao;24;1650;992;computacao e tecnologias da informacao e comunicacao (tic);1.45;60.12
397;universidade do vale do rio dos sinos;ciencias biologicas;34;2130;990;educacao;1.6;46.48
398;universidade do vale do rio dos sinos;ciencias contabeis;23;1850;938;negocios, administracao e direito;1.24;50.7
399;universidade do vale do rio dos sinos;ciencias economicas;12;740;359;ciencias sociais, comunicacao e informacao;1.62;48.51
400;universidade do vale do rio dos sinos;ciencias sociais;3;200;94;educacao;1.5;47.0
401;universidade do vale do rio dos sinos;comunicacao social - habilitacao realizacao audiovisual;1;260;64;artes e humanidades;0.38;24.62
402;universidade do vale do rio dos sinos;comunicacao social - publicidade e propaganda;26;2540;1222;negocios, administracao e direito;1.02;48.11
403;universidade do vale do rio dos sinos;design de produto;12;520;303;artes e humanidades;2.31;58.27
404;universidade do vale do rio dos sinos;direito;50;7140;3108;negocios, administracao e direito;0.7;43.53
405;universidade do vale do rio dos sinos;educacao fisica;39;3410;1535;educacao;1.14;45.01
406;universidade do vale do rio dos sinos;enfermagem;28;2380;1260;saude e bem-estar;1.18;52.94
407;universidade do vale do rio dos sinos;engenharia ambiental;16;1130;678;engenharia, producao e construcao;1.42;60.0
408;universidade do vale do rio dos sinos;engenharia cartografica e de agrimensura;15;390;259;engenharia, producao e construcao;3.85;66.41
409;universidade do vale do rio dos sinos;engenharia civil;28;5010;2256;engenharia, producao e construcao;0.56;45.03
410;universidade do vale do rio dos sinos;engenharia da computacao;17;900;582;engenharia, producao e construcao;1.89;64.67
411;universidade do vale do rio dos sinos;engenharia de alimentos;5;380;227;engenharia, producao e construcao;1.32;59.74
412;universidade do vale do rio dos sinos;engenharia de controle e automacao;17;880;606;engenharia, producao e construcao;1.93;68.86
413;universidade do vale do rio dos sinos;engenharia de energia;18;610;372;engenharia, producao e construcao;2.95;60.98
414;universidade do vale do rio dos sinos;engenharia de producao;23;3900;2083;engenharia, producao e construcao;0.59;53.41
415;universidade do vale do rio dos sinos;engenharia eletrica;26;2530;1243;engenharia, producao e construcao;1.03;49.13
416;universidade do vale do rio dos sinos;engenharia mecanica;32;4350;2286;engenharia, producao e construcao;0.74;52.55
417;universidade do vale do rio dos sinos;farmacia;16;690;409;saude e bem-estar;2.32;59.28
418;universidade do vale do rio dos sinos;filosofia;3;380;169;educacao;0.79;44.47
419;universidade do vale do rio dos sinos;fisioterapia;21;1110;573;saude e bem-estar;1.89;51.62
420;universidade do vale do rio dos sinos;fotografia;8;620;280;artes e humanidades;1.29;45.16
421;universidade do vale do rio dos sinos;fisica;10;380;223;educacao;2.63;58.68
422;universidade do vale do rio dos sinos;gastronomia;8;1040;383;servicos;0.77;36.83
423;universidade do vale do rio dos sinos;geologia;9;830;417;ciencias naturais, matematica e estatistica;1.08;50.24
424;universidade do vale do rio dos sinos;gestao ambiental;17;840;432;engenharia, producao e construcao;2.02;51.43
425;universidade do vale do rio dos sinos;gestao comercial;15;1190;461;negocios, administracao e direito;1.26;38.74
426;universidade do vale do rio dos sinos;gestao de recursos humanos;13;1210;481;negocios, administracao e direito;1.07;39.75
427;universidade do vale do rio dos sinos;gestao financeira;14;880;326;negocios, administracao e direito;1.59;37.05
428;universidade do vale do rio dos sinos;gestao hospitalar;2;150;69;negocios, administracao e direito;1.33;46.0
429;universidade do vale do rio dos sinos;historia;18;820;427;educacao;2.2;52.07
430;universidade do vale do rio dos sinos;jogos digitais;8;1510;916;computacao e tecnologias da informacao e comunicacao (tic);0.53;60.66
431;universidade do vale do rio dos sinos;jornalismo;50;2580;1198;ciencias sociais, comunicacao e informacao;1.94;46.43
432;universidade do vale do rio dos sinos;letras - ingles;10;530;259;educacao;1.89;48.87
433;universidade do vale do rio dos sinos;letras - portugues;13;390;188;educacao;3.33;48.21
434;universidade do vale do rio dos sinos;letras - portugues e espanhol;12;320;140;educacao;3.75;43.75
435;universidade do vale do rio dos sinos;letras portugues e ingles;20;950;489;educacao;2.11;51.47
436;universidade do vale do rio dos sinos;logistica;13;800;316;negocios, administracao e direito;1.62;39.5
437;universidade do vale do rio dos sinos;matematica;23;1200;663;educacao;1.92;55.25
438;universidade do vale do rio dos sinos;moda;13;830;323;artes e humanidades;1.57;38.92
439;universidade do vale do rio dos sinos;nutricao;30;2170;1029;saude e bem-estar;1.38;47.42
440;universidade do vale do rio dos sinos;pedagogia;23;2340;745;educacao;0.98;31.84
441;universidade do vale do rio dos sinos;producao fonografica;6;450;191;artes e humanidades;1.33;42.44
442;universidade do vale do rio dos sinos;psicologia;28;3800;1859;ciencias sociais, comunicacao e informacao;0.74;48.92
443;universidade do vale do rio dos sinos;relacoes internacionais;2;270;110;ciencias sociais, comunicacao e informacao;0.74;40.74
444;universidade do vale do rio dos sinos;relacoes publicas;23;940;471;negocios, administracao e direito;2.45;50.11
445;universidade do vale do rio dos sinos;seguranca da informacao;13;1230;674;computacao e tecnologias da informacao e comunicacao (tic);1.06;54.8
446;universidade do vale do rio dos sinos;servico social;19;640;293;saude e bem-estar;2.97;45.78
447;universidade do vale do rio dos sinos;sistemas de informacao;19;1070;634;computacao e tecnologias da informacao e comunicacao (tic);1.78;59.25
448;universidade feevale;administracao;39;5820;2735;negocios, administracao e direito;0.67;46.99
449;universidade feevale;arquitetura e urbanismo;9;1970;870;engenharia, producao e construcao;0.46;44.16
450;universidade feevale;artes visuais;10;1120;572;educacao;0.89;51.07
451;universidade feevale;biomedicina;17;1120;463;saude e bem-estar;1.52;41.34
452;universidade feevale;ciencia da computacao;17;880;402;computacao e tecnologias da informacao e comunicacao (tic);1.93;45.68
453;universidade feevale;ciencias biologicas;17;1250;736;ciencias naturais, matematica e estatistica;1.36;58.88
454;universidade feevale;ciencias contabeis;16;2030;765;negocios, administracao e direito;0.79;37.68
455;universidade feevale;comunicacao social - publicidade e propaganda;13;1390;571;negocios, administracao e direito;0.94;41.08
456;universidade feevale;comercio exterior;6;1170;548;negocios, administracao e direito;0.51;46.84
457;universidade feevale;construcao de edificios;1;150;48;engenharia, producao e construcao;0.67;32.0
458;universidade feevale;design;5;1320;657;artes e humanidades;0.38;49.77
459;universidade feevale;design de interiores;12;1110;482;artes e humanidades;1.08;43.42
460;universidade feevale;direito;19;4080;1305;negocios, administracao e direito;0.47;31.99
461;universidade feevale;educacao fisica;21;2620;1261;educacao;0.8;48.13
462;universidade feevale;enfermagem;39;2140;719;saude e bem-estar;1.82;33.6
463;universidade feevale;engenharia civil;10;2190;891;engenharia, producao e construcao;0.46;40.68
464;universidade feevale;engenharia de producao;7;1260;613;engenharia, producao e construcao;0.56;48.65
465;universidade feevale;engenharia eletronica;7;550;279;engenharia, producao e construcao;1.27;50.73
466;universidade feevale;engenharia mecanica;13;2170;960;engenharia, producao e construcao;0.6;44.24
467;universidade feevale;engenharia quimica;12;1980;826;engenharia, producao e construcao;0.61;41.72
468;universidade feevale;estetica e cosmetica;6;1190;457;servicos;0.5;38.4
469;universidade feevale;farmacia;10;1090;371;saude e bem-estar;0.92;34.04
470;universidade feevale;fisioterapia;12;1180;496;saude e bem-estar;1.02;42.03
471;universidade feevale;fotografia;4;680;339;artes e humanidades;0.59;49.85
472;universidade feevale;gastronomia;4;860;340;servicos;0.47;39.53
473;universidade feevale;gestao ambiental;6;680;247;engenharia, producao e construcao;0.88;36.32
474;universidade feevale;gestao da producao industrial;15;710;157;negocios, administracao e direito;2.11;22.11
475;universidade feevale;gestao de recursos humanos;4;510;95;negocios, administracao e direito;0.78;18.63
476;universidade feevale;gestao financeira;4;1280;471;negocios, administracao e direito;0.31;36.8
477;universidade feevale;gestao hospitalar;1;50;17;negocios, administracao e direito;2.0;34.0
478;universidade feevale;historia;13;650;372;educacao;2.0;57.23
479;universidade feevale;jogos digitais;4;630;233;computacao e tecnologias da informacao e comunicacao (tic);0.63;36.98
480;universidade feevale;jornalismo;10;960;511;ciencias sociais, comunicacao e informacao;1.04;53.23
481;universidade feevale;letras - portugues e ingles;10;1020;588;educacao;0.98;57.65
482;universidade feevale;manutencao industrial;3;500;281;engenharia, producao e construcao;0.6;56.2
483;universidade feevale;moda;24;2100;691;artes e humanidades;1.14;32.9
484;universidade feevale;nutricao;7;720;291;saude e bem-estar;0.97;40.42
485;universidade feevale;pedagogia;5;1640;774;educacao;0.3;47.2
486;universidade feevale;psicologia;14;2240;751;ciencias sociais, comunicacao e informacao;0.62;33.53
487;universidade feevale;quiropraxia;11;630;286;saude e bem-estar;1.75;45.4
488;universidade feevale;relacoes publicas;6;850;409;negocios, administracao e direito;0.71;48.12
489;universidade feevale;seguranca publica;2;80;21;servicos;2.5;26.25
490;universidade feevale;sistemas de informacao;8;820;442;computacao e tecnologias da informacao e comunicacao (tic);0.98;53.9
491;universidade feevale;sistemas para internet;8;690;193;computacao e tecnologias da informacao e comunicacao (tic);1.16;27.97
492;universidade feevale;turismo;9;680;312;servicos;1.32;45.88
493;universidade luterana do brasil;administracao;81;8430;4812;negocios, administracao e direito;0.96;57.08
494;universidade luterana do brasil;agronegocio;5;290;102;agricultura, silvicultura, pesca e veterinaria;1.72;35.17
495;universidade luterana do brasil;agronomia;1;570;395;agricultura, silvicultura, pesca e veterinaria;0.18;69.3
496;universidade luterana do brasil;analise e desenvolvimento de sistemas;12;1310;705;computacao e tecnologias da informacao e comunicacao (tic);0.92;53.82
497;universidade luterana do brasil;arquitetura e urbanismo;26;2520;1223;engenharia, producao e construcao;1.03;48.53
498;universidade luterana do brasil;automacao industrial;3;570;393;engenharia, producao e construcao;0.53;68.95
499;universidade luterana do brasil;biomedicina;12;860;428;saude e bem-estar;1.4;49.77
500;universidade luterana do brasil;ciencia da computacao;8;810;457;computacao e tecnologias da informacao e comunicacao (tic);0.99;56.42
501;universidade luterana do brasil;ciencias biologicas;16;1490;859;educacao;1.07;57.65
502;universidade luterana do brasil;ciencias contabeis;2;570;279;negocios, administracao e direito;0.35;48.95
503;universidade luterana do brasil;ciencias economicas;2;230;88;ciencias sociais, comunicacao e informacao;0.87;38.26
504;universidade luterana do brasil;ciencias politicas;3;130;65;ciencias sociais, comunicacao e informacao;2.31;50.0
505;universidade luterana do brasil;comunicacao social - publicidade e propaganda;5;360;185;negocios, administracao e direito;1.39;51.39
506;universidade luterana do brasil;comunicacao social - relacoes publicas;2;120;40;negocios, administracao e direito;1.67;33.33
507;universidade luterana do brasil;danca;3;310;209;educacao;0.97;67.42
508;universidade luterana do brasil;design;4;470;242;artes e humanidades;0.85;51.49
509;universidade luterana do brasil;design de interiores;4;490;232;artes e humanidades;0.82;47.35
510;universidade luterana do brasil;design de moda;8;740;243;artes e humanidades;1.08;32.84
511;universidade luterana do brasil;design grafico;1;260;141;artes e humanidades;0.38;54.23
512;universidade luterana do brasil;direito;114;8890;3999;negocios, administracao e direito;1.28;44.98
513;universidade luterana do brasil;educacao fisica;71;7700;3971;educacao;0.92;51.57
514;universidade luterana do brasil;educacao nas organizacoes;2;380;188;educacao;0.53;49.47
515;universidade luterana do brasil;enfermagem;11;1790;897;saude e bem-estar;0.61;50.11
516;universidade luterana do brasil;engenharia ambiental e sanitaria;7;380;224;engenharia, producao e construcao;1.84;58.95
517;universidade luterana do brasil;engenharia civil;3;1620;892;engenharia, producao e construcao;0.19;55.06
518;universidade luterana do brasil;engenharia de producao;8;1580;914;engenharia, producao e construcao;0.51;57.85
519;universidade luterana do brasil;engenharia eletrica;2;830;553;engenharia, producao e construcao;0.24;66.63
520;universidade luterana do brasil;engenharia mecanica;10;1890;1058;engenharia, producao e construcao;0.53;55.98
521;universidade luterana do brasil;engenharia mecanica automotiva;1;700;383;engenharia, producao e construcao;0.14;54.71
522;universidade luterana do brasil;engenharia quimica;3;670;339;engenharia, producao e construcao;0.45;50.6
523;universidade luterana do brasil;estetica e cosmetica;15;1840;901;servicos;0.82;48.97
524;universidade luterana do brasil;farmacia;11;480;267;saude e bem-estar;2.29;55.62
525;universidade luterana do brasil;fisioterapia;26;1890;941;saude e bem-estar;1.38;49.79
526;universidade luterana do brasil;fotografia;2;610;238;artes e humanidades;0.33;39.02
527;universidade luterana do brasil;geografia;2;220;97;educacao;0.91;44.09
528;universidade luterana do brasil;gestao ambiental;13;530;292;engenharia, producao e construcao;2.45;55.09
529;universidade luterana do brasil;gestao comercial;1;330;188;negocios, administracao e direito;0.3;56.97
530;universidade luterana do brasil;gestao da producao industrial;8;580;311;engenharia, producao e construcao;1.38;53.62
531;universidade luterana do brasil;gestao de recursos humanos;15;1100;529;negocios, administracao e direito;1.36;48.09
532;universidade luterana do brasil;historia;2;750;398;educacao;0.27;53.07
533;universidade luterana do brasil;letras - espanhol;2;150;118;educacao;1.33;78.67
534;universidade luterana do brasil;letras - ingles;2;250;143;educacao;0.8;57.2
535;universidade luterana do brasil;letras - portugues;2;300;143;educacao;0.67;47.67
536;universidade luterana do brasil;logistica;7;700;343;negocios, administracao e direito;1.0;49.0
537;universidade luterana do brasil;marketing;1;200;89;negocios, administracao e direito;0.5;44.5
538;universidade luterana do brasil;matematica;5;670;428;educacao;0.75;63.88
539;universidade luterana do brasil;medicina;5;850;79;saude e bem-estar;0.59;9.29
540;universidade luterana do brasil;medicina veterinaria;10;1610;812;agricultura, silvicultura, pesca e veterinaria;0.62;50.43
541;universidade luterana do brasil;odontologia;24;2040;617;saude e bem-estar;1.18;30.25
542;universidade luterana do brasil;pedagogia;25;2560;1418;educacao;0.98;55.39
543;universidade luterana do brasil;processos gerenciais;6;500;256;negocios, administracao e direito;1.2;51.2
544;universidade luterana do brasil;producao audiovisual;2;180;90;artes e humanidades;1.11;50.0
545;universidade luterana do brasil;psicologia;44;3190;1512;ciencias sociais, comunicacao e informacao;1.38;47.4
546;universidade luterana do brasil;quimica;3;260;124;educacao;1.15;47.69
547;universidade luterana do brasil;quimica industrial;1;920;579;ciencias naturais, matematica e estatistica;0.11;62.93
548;universidade luterana do brasil;redes de computadores;2;260;144;computacao e tecnologias da informacao e comunicacao (tic);0.77;55.38
549;universidade luterana do brasil;secretariado executivo trilingue;4;320;181;negocios, administracao e direito;1.25;56.56
550;universidade luterana do brasil;sistemas de informacao;28;1680;984;computacao e tecnologias da informacao e comunicacao (tic);1.67;58.57
551;universidade luterana do brasil;teologia;4;550;183;artes e humanidades;0.73;33.27
552;universidade regional do noroeste do estado do rio grande do sul;administracao;18;3070;1883;negocios, administracao e direito;0.59;61.34
553;universidade regional do noroeste do estado do rio grande do sul;agronomia;7;900;419;agricultura, silvicultura, pesca e veterinaria;0.78;46.56
554;universidade regional do noroeste do estado do rio grande do sul;ciencia da computacao;6;980;651;computacao e tecnologias da informacao e comunicacao (tic);0.61;66.43
555;universidade regional do noroeste do estado do rio grande do sul;ciencias biologicas;4;650;425;educacao;0.62;65.38
556;universidade regional do noroeste do estado do rio grande do sul;ciencias contabeis;4;880;364;negocios, administracao e direito;0.45;41.36
557;universidade regional do noroeste do estado do rio grande do sul;ciencias economicas;3;410;198;ciencias sociais, comunicacao e informacao;0.73;48.29
558;universidade regional do noroeste do estado do rio grande do sul;comunicacao social - publicidade e propaganda;2;380;223;negocios, administracao e direito;0.53;58.68
559;universidade regional do noroeste do estado do rio grande do sul;design;4;470;402;artes e humanidades;0.85;85.53
560;universidade regional do noroeste do estado do rio grande do sul;direito;26;4260;2219;negocios, administracao e direito;0.61;52.09
561;universidade regional do noroeste do estado do rio grande do sul;educacao fisica;17;1520;879;educacao;1.12;57.83
562;universidade regional do noroeste do estado do rio grande do sul;enfermagem;4;460;235;saude e bem-estar;0.87;51.09
563;universidade regional do noroeste do estado do rio grande do sul;engenharia civil;20;3070;1616;engenharia, producao e construcao;0.65;52.64
564;universidade regional do noroeste do estado do rio grande do sul;engenharia eletrica;16;2400;1547;engenharia, producao e construcao;0.67;64.46
565;universidade regional do noroeste do estado do rio grande do sul;engenharia mecanica;5;1360;766;engenharia, producao e construcao;0.37;56.32
566;universidade regional do noroeste do estado do rio grande do sul;estetica e cosmetica;2;480;166;servicos;0.42;34.58
567;universidade regional do noroeste do estado do rio grande do sul;farmacia;5;320;116;saude e bem-estar;1.56;36.25
568;universidade regional do noroeste do estado do rio grande do sul;fisioterapia;4;500;274;saude e bem-estar;0.8;54.8
569;universidade regional do noroeste do estado do rio grande do sul;jornalismo;2;330;168;ciencias sociais, comunicacao e informacao;0.61;50.91
570;universidade regional do noroeste do estado do rio grande do sul;letras - lingua portuguesa;5;40;9;educacao;12.5;22.5
571;universidade regional do noroeste do estado do rio grande do sul;matematica;3;270;170;educacao;1.11;62.96
572;universidade regional do noroeste do estado do rio grande do sul;medicina veterinaria;7;1140;505;agricultura, silvicultura, pesca e veterinaria;0.61;44.3
573;universidade regional do noroeste do estado do rio grande do sul;nutricao;2;560;331;saude e bem-estar;0.36;59.11
574;universidade regional do noroeste do estado do rio grande do sul;pedagogia;7;980;490;educacao;0.71;50.0
575;universidade regional do noroeste do estado do rio grande do sul;psicologia;8;1630;834;ciencias sociais, comunicacao e informacao;0.49;51.17
576;universidade regional do noroeste do estado do rio grande do sul;relacoes publicas;2;210;109;negocios, administracao e direito;0.95;51.9
577;universidade regional integrada do alto uruguai e das missoes;administracao;60;4870;2362;negocios, administracao e direito;1.23;48.5
578;universidade regional integrada do alto uruguai e das missoes;agronegocio;2;280;62;agricultura, silvicultura, pesca e veterinaria;0.71;22.14
579;universidade regional integrada do alto uruguai e das missoes;agronomia;6;1210;320;agricultura, silvicultura, pesca e veterinaria;0.5;26.45
580;universidade regional integrada do alto uruguai e das missoes;arquitetura e urbanismo;16;2030;919;engenharia, producao e construcao;0.79;45.27
581;universidade regional integrada do alto uruguai e das missoes;ciencia da computacao;18;1340;682;computacao e tecnologias da informacao e comunicacao (tic);1.34;50.9
582;universidade regional integrada do alto uruguai e das missoes;ciencias biologicas;23;1340;683;educacao;1.72;50.97
