;instituicao;curso;qtd_bolsas;qtd_ingressantes;qtd_desistencias;grande_area;percentual_bolsas;taxa_desistencia_acumulada
304;universidade de passo fundo;design de moda;23;74;29;artes e humanidades;31.08;39.19
305;universidade de passo fundo;design de produto;18;33;17;artes e humanidades;54.55;51.52
306;universidade de passo fundo;design grafico;24;84;39;artes e humanidades;28.57;46.43
307;universidade de passo fundo;direito;163;615;280;negocios, administracao e direito;26.5;45.53
308;universidade de passo fundo;educacao fisica;94;257;128;educacao;36.58;49.81
309;universidade de passo fundo;enfermagem;25;78;30;saude e bem-estar;32.05;38.46
310;universidade de passo fundo;engenharia civil;9;221;84;engenharia, producao e construcao;4.07;38.01
311;universidade de passo fundo;engenharia de alimentos;30;42;19;engenharia, producao e construcao;71.43;45.24
312;universidade de passo fundo;engenharia de producao;24;51;24;engenharia, producao e construcao;47.06;47.06
313;universidade de passo fundo;engenharia eletrica;20;128;54;engenharia, producao e construcao;15.62;42.19
314;universidade de passo fundo;engenharia mecanica;26;173;86;engenharia, producao e construcao;15.03;49.71
315;universidade de passo fundo;estetica e cosmetica;15;104;33;servicos;14.42;31.73
316;universidade de passo fundo;fabricacao mecanica;27;63;48;engenharia, producao e construcao;42.86;76.19
317;universidade de passo fundo;farmacia;4;43;12;saude e bem-estar;9.3;27.91
318;universidade de passo fundo;filosofia;5;27;18;educacao;18.52;66.67
319;universidade de passo fundo;fisioterapia;16;57;15;saude e bem-estar;28.07;26.32
320;universidade de passo fundo;fonoaudiologia;9;37;13;saude e bem-estar;24.32;35.14
321;universidade de passo fundo;fisica;12;26;17;educacao;46.15;65.38
322;universidade de passo fundo;geografia;13;36;13;educacao;36.11;36.11
323;universidade de passo fundo;gestao comercial;42;84;31;negocios, administracao e direito;50.0;36.9
324;universidade de passo fundo;gestao de recursos humanos;4;57;19;negocios, administracao e direito;7.02;33.33
325;universidade de passo fundo;historia;18;64;33;educacao;28.12;51.56
326;universidade de passo fundo;jornalismo;40;64;30;ciencias sociais, comunicacao e informacao;62.5;46.88
327;universidade de passo fundo;letras - portugues e espanhol;15;34;17;educacao;44.12;50.0
328;universidade de passo fundo;letras - portugues e ingles;10;66;26;educacao;15.15;39.39
329;universidade de passo fundo;logistica;16;34;18;negocios, administracao e direito;47.06;52.94
330;universidade de passo fundo;matematica;43;81;50;educacao;53.09;61.73
331;universidade de passo fundo;medicina;16;90;8;saude e bem-estar;17.78;8.89
332;universidade de passo fundo;medicina veterinaria;14;121;25;agricultura, silvicultura, pesca e veterinaria;11.57;20.66
333;universidade de passo fundo;musica - canto;3;8;5;artes e humanidades;37.5;62.5
334;universidade de passo fundo;musica - instrumento;7;8;4;artes e humanidades;87.5;50.0
335;universidade de passo fundo;nutricao;10;41;7;saude e bem-estar;24.39;17.07
336;universidade de passo fundo;odontologia;8;108;28;saude e bem-estar;7.41;25.93
337;universidade de passo fundo;pedagogia;78;312;118;educacao;25.0;37.82
338;universidade de passo fundo;psicologia;31;107;38;ciencias sociais, comunicacao e informacao;28.97;35.51
339;universidade de passo fundo;quimica;29;86;51;ciencias naturais, matematica e estatistica;33.72;59.3
340;universidade de passo fundo;secretariado executivo;23;49;15;negocios, administracao e direito;46.94;30.61
341;universidade de passo fundo;servico social;22;52;20;saude e bem-estar;42.31;38.46
342;universidade de passo fundo;sistemas para internet;9;29;22;computacao e tecnologias da informacao e comunicacao (tic);31.03;75.86
343;universidade de santa cruz do sul;administracao;27;438;243;negocios, administracao e direito;6.16;55.48
344;universidade de santa cruz do sul;arquitetura e urbanismo;9;73;41;engenharia, producao e construcao;12.33;56.16
345;universidade de santa cruz do sul;ciencia da computacao;2;111;80;computacao e tecnologias da informacao e comunicacao (tic);1.8;72.07
346;universidade de santa cruz do sul;ciencias biologicas;9;65;29;educacao;13.85;44.62
347;universidade de santa cruz do sul;ciencias contabeis;9;133;57;negocios, administracao e direito;6.77;42.86
348;universidade de santa cruz do sul;ciencias economicas;3;46;29;ciencias sociais, comunicacao e informacao;6.52;63.04
349;universidade de santa cruz do sul;computacao;2;34;24;educacao;5.88;70.59
350;universidade de santa cruz do sul;comunicacao social - publicidade e propaganda;5;87;46;negocios, administracao e direito;5.75;52.87
351;universidade de santa cruz do sul;comunicacao social -radialismo - producao em midia audiovisual;2;37;20;ciencias sociais, comunicacao e informacao;5.41;54.05
352;universidade de santa cruz do sul;direito;36;533;255;negocios, administracao e direito;6.75;47.84
353;universidade de santa cruz do sul;educacao fisica;14;175;118;educacao;8.0;67.43
354;universidade de santa cruz do sul;enfermagem;11;121;57;saude e bem-estar;9.09;47.11
355;universidade de santa cruz do sul;engenharia agricola;3;31;19;agricultura, silvicultura, pesca e veterinaria;9.68;61.29
356;universidade de santa cruz do sul;engenharia ambiental;5;91;70;engenharia, producao e construcao;5.49;76.92
357;universidade de santa cruz do sul;engenharia civil;7;148;78;engenharia, producao e construcao;4.73;52.7
358;universidade de santa cruz do sul;engenharia de producao;4;116;77;engenharia, producao e construcao;3.45;66.38
359;universidade de santa cruz do sul;engenharia eletrica;4;63;39;engenharia, producao e construcao;6.35;61.9
360;universidade de santa cruz do sul;engenharia mecanica;10;87;58;engenharia, producao e construcao;11.49;66.67
361;universidade de santa cruz do sul;estetica e cosmetica;6;45;7;servicos;13.33;15.56
362;universidade de santa cruz do sul;farmacia;6;78;39;saude e bem-estar;7.69;50.0
363;universidade de santa cruz do sul;fisioterapia;7;76;41;saude e bem-estar;9.21;53.95
364;universidade de santa cruz do sul;fotografia;5;27;2;artes e humanidades;18.52;7.41
365;universidade de santa cruz do sul;gastronomia;3;42;17;servicos;7.14;40.48
366;universidade de santa cruz do sul;geografia;2;19;4;educacao;10.53;21.05
367;universidade de santa cruz do sul;historia;4;31;20;educacao;12.9;64.52
368;universidade de santa cruz do sul;jornalismo;2;49;30;ciencias sociais, comunicacao e informacao;4.08;61.22
369;universidade de santa cruz do sul;letras - espanhol;2;19;9;educacao;10.53;47.37
370;universidade de santa cruz do sul;letras - ingles;4;41;25;educacao;9.76;60.98
371;universidade de santa cruz do sul;matematica;7;39;16;educacao;17.95;41.03
372;universidade de santa cruz do sul;medicina;5;64;8;saude e bem-estar;7.81;12.5
373;universidade de santa cruz do sul;nutricao;4;43;19;saude e bem-estar;9.3;44.19
374;universidade de santa cruz do sul;odontologia;8;57;13;saude e bem-estar;14.04;22.81
375;universidade de santa cruz do sul;pedagogia;8;223;91;educacao;3.59;40.81
376;universidade de santa cruz do sul;psicologia;8;130;76;ciencias sociais, comunicacao e informacao;6.15;58.46
377;universidade de santa cruz do sul;quimica;9;48;28;educacao;18.75;58.33
378;universidade de santa cruz do sul;relacoes internacionais;5;60;39;ciencias sociais, comunicacao e informacao;8.33;65.0
379;universidade de santa cruz do sul;relacoes publicas;2;28;16;negocios, administracao e direito;7.14;57.14
380;universidade de santa cruz do sul;servico social;5;34;17;saude e bem-estar;14.71;50.0
381;universidade de santa cruz do sul;turismo;1;13;5;servicos;7.69;38.46
382;universidade do vale do rio dos sinos;administracao;110;911;669;negocios, administracao e direito;12.07;73.44
383;universidade do vale do rio dos sinos;analise e desenvolvimento de sistemas;16;238;190;computacao e tecnologias da informacao e comunicacao (tic);6.72;79.83
384;universidade do vale do rio dos sinos;arquitetura e urbanismo;51;405;240;engenharia, producao e construcao;12.59;59.26
385;universidade do vale do rio dos sinos;biomedicina;4;79;62;saude e bem-estar;5.06;78.48
386;universidade do vale do rio dos sinos;ciencia da computacao;22;148;125;computacao e tecnologias da informacao e comunicacao (tic);14.86;84.46
387;universidade do vale do rio dos sinos;ciencias biologicas;19;225;163;educacao;8.44;72.44
388;universidade do vale do rio dos sinos;ciencias contabeis;22;204;147;negocios, administracao e direito;10.78;72.06
389;universidade do vale do rio dos sinos;ciencias economicas;8;73;45;ciencias sociais, comunicacao e informacao;10.96;61.64
390;universidade do vale do rio dos sinos;comunicacao social - habilitacao realizacao audiovisual;7;21;7;artes e humanidades;33.33;33.33
391;universidade do vale do rio dos sinos;comunicacao social - publicidade e propaganda;42;281;189;negocios, administracao e direito;14.95;67.26
392;universidade do vale do rio dos sinos;design;10;26;15;artes e humanidades;38.46;57.69
393;universidade do vale do rio dos sinos;design de produto;1;45;35;artes e humanidades;2.22;77.78
394;universidade do vale do rio dos sinos;direito;111;780;502;negocios, administracao e direito;14.23;64.36
395;universidade do vale do rio dos sinos;educacao fisica;47;320;219;educacao;14.69;68.44
396;universidade do vale do rio dos sinos;enfermagem;32;229;176;saude e bem-estar;13.97;76.86
397;universidade do vale do rio dos sinos;engenharia ambiental;20;116;107;engenharia, producao e construcao;17.24;92.24
398;universidade do vale do rio dos sinos;engenharia cartografica e de agrimensura;3;46;41;engenharia, producao e construcao;6.52;89.13
399;universidade do vale do rio dos sinos;engenharia civil;54;499;345;engenharia, producao e construcao;10.82;69.14
400;universidade do vale do rio dos sinos;engenharia da computacao;10;65;54;engenharia, producao e construcao;15.38;83.08
401;universidade do vale do rio dos sinos;engenharia de alimentos;10;52;38;engenharia, producao e construcao;19.23;73.08
402;universidade do vale do rio dos sinos;engenharia de controle e automacao;17;107;99;engenharia, producao e construcao;15.89;92.52
403;universidade do vale do rio dos sinos;engenharia de energia;12;56;52;engenharia, producao e construcao;21.43;92.86
404;universidade do vale do rio dos sinos;engenharia de producao;29;353;275;engenharia, producao e construcao;8.22;77.9
405;universidade do vale do rio dos sinos;engenharia eletrica;26;252;200;engenharia, producao e construcao;10.32;79.37
406;universidade do vale do rio dos sinos;engenharia mecanica;44;449;358;engenharia, producao e construcao;9.8;79.73
407;universidade do vale do rio dos sinos;farmacia;10;89;71;saude e bem-estar;11.24;79.78
408;universidade do vale do rio dos sinos;fisioterapia;19;91;64;saude e bem-estar;20.88;70.33
409;universidade do vale do rio dos sinos;fisica;10;49;41;educacao;20.41;83.67
410;universidade do vale do rio dos sinos;gastronomia;7;89;41;servicos;7.87;46.07
411;universidade do vale do rio dos sinos;geologia;11;72;47;ciencias naturais, matematica e estatistica;15.28;65.28
412;universidade do vale do rio dos sinos;gestao ambiental;12;80;52;engenharia, producao e construcao;15.0;65.0
413;universidade do vale do rio dos sinos;gestao comercial;10;96;61;negocios, administracao e direito;10.42;63.54
414;universidade do vale do rio dos sinos;gestao de recursos humanos;14;128;90;negocios, administracao e direito;10.94;70.31
415;universidade do vale do rio dos sinos;gestao financeira;6;59;37;negocios, administracao e direito;10.17;62.71
416;universidade do vale do rio dos sinos;gestao hospitalar;1;29;22;negocios, administracao e direito;3.45;75.86
417;universidade do vale do rio dos sinos;historia;18;125;99;educacao;14.4;79.2
418;universidade do vale do rio dos sinos;jogos digitais;15;148;127;computacao e tecnologias da informacao e comunicacao (tic);10.14;85.81
419;universidade do vale do rio dos sinos;jornalismo;31;199;147;ciencias sociais, comunicacao e informacao;15.58;73.87
420;universidade do vale do rio dos sinos;letras - ingles;5;58;44;educacao;8.62;75.86
421;universidade do vale do rio dos sinos;letras - portugues;3;44;27;educacao;6.82;61.36
422;universidade do vale do rio dos sinos;letras - portugues e alemao;4;24;13;educacao;16.67;54.17
423;universidade do vale do rio dos sinos;letras - portugues e espanhol;6;41;30;educacao;14.63;73.17
424;universidade do vale do rio dos sinos;letras portugues e ingles;6;86;62;educacao;6.98;72.09
425;universidade do vale do rio dos sinos;logistica;12;89;53;negocios, administracao e direito;13.48;59.55
426;universidade do vale do rio dos sinos;matematica;22;91;64;educacao;24.18;70.33
427;universidade do vale do rio dos sinos;moda;1;37;25;artes e humanidades;2.7;67.57
428;universidade do vale do rio dos sinos;nutricao;26;171;119;saude e bem-estar;15.2;69.59
429;universidade do vale do rio dos sinos;pedagogia;6;178;115;educacao;3.37;64.61
430;universidade do vale do rio dos sinos;processos gerenciais;5;70;43;negocios, administracao e direito;7.14;61.43
431;universidade do vale do rio dos sinos;psicologia;86;346;249;ciencias sociais, comunicacao e informacao;24.86;71.97
432;universidade do vale do rio dos sinos;relacoes publicas;9;86;62;negocios, administracao e direito;10.47;72.09
433;universidade do vale do rio dos sinos;seguranca da informacao;17;146;121;computacao e tecnologias da informacao e comunicacao (tic);11.64;82.88
434;universidade do vale do rio dos sinos;servico social;13;76;55;saude e bem-estar;17.11;72.37
435;universidade do vale do rio dos sinos;sistemas de informacao;9;98;86;computacao e tecnologias da informacao e comunicacao (tic);9.18;87.76
436;universidade feevale;administracao;23;762;584;negocios, administracao e direito;3.02;76.64
437;universidade feevale;arquitetura e urbanismo;1;227;159;engenharia, producao e construcao;0.44;70.04
438;universidade feevale;artes visuais;14;128;97;educacao;10.94;75.78
439;universidade feevale;biomedicina;5;126;90;saude e bem-estar;3.97;71.43
440;universidade feevale;ciencias contabeis;13;263;172;negocios, administracao e direito;4.94;65.4
441;universidade feevale;comunicacao social - publicidade e propaganda;11;185;130;negocios, administracao e direito;5.95;70.27
442;universidade feevale;comercio exterior;10;173;129;negocios, administracao e direito;5.78;74.57
443;universidade feevale;construcao de edificios;3;36;27;engenharia, producao e construcao;8.33;75.0
444;universidade feevale;design;13;160;117;artes e humanidades;8.12;73.12
445;universidade feevale;direito;8;510;325;negocios, administracao e direito;1.57;63.73
446;universidade feevale;educacao fisica;9;343;272;educacao;2.62;79.3
447;universidade feevale;enfermagem;16;261;163;saude e bem-estar;6.13;62.45
448;universidade feevale;engenharia de producao;5;140;115;engenharia, producao e construcao;3.57;82.14
449;universidade feevale;engenharia eletronica;5;83;58;engenharia, producao e construcao;6.02;69.88
450;universidade feevale;engenharia mecanica;19;282;222;engenharia, producao e construcao;6.74;78.72
451;universidade feevale;engenharia quimica;18;261;177;engenharia, producao e construcao;6.9;67.82
452;universidade feevale;farmacia;7;103;74;saude e bem-estar;6.8;71.84
453;universidade feevale;fisioterapia;7;146;103;saude e bem-estar;4.79;70.55
454;universidade feevale;gastronomia;11;95;68;servicos;11.58;71.58
455;universidade feevale;gestao ambiental;9;77;52;engenharia, producao e construcao;11.69;67.53
456;universidade feevale;gestao da producao industrial;11;121;73;negocios, administracao e direito;9.09;60.33
457;universidade feevale;gestao de recursos humanos;3;67;47;negocios, administracao e direito;4.48;70.15
458;universidade feevale;gestao financeira;8;162;118;negocios, administracao e direito;4.94;72.84
459;universidade feevale;gestao hospitalar;7;25;11;negocios, administracao e direito;28.0;44.0
460;universidade feevale;historia;8;71;58;educacao;11.27;81.69
461;universidade feevale;jogos digitais;7;74;51;computacao e tecnologias da informacao e comunicacao (tic);9.46;68.92
462;universidade feevale;jornalismo;12;128;89;ciencias sociais, comunicacao e informacao;9.38;69.53
463;universidade feevale;letras - portugues e ingles;9;115;98;educacao;7.83;85.22
464;universidade feevale;moda;4;269;192;artes e humanidades;1.49;71.38
465;universidade feevale;nutricao;6;93;68;saude e bem-estar;6.45;73.12
466;universidade feevale;pedagogia;21;187;145;educacao;11.23;77.54
467;universidade feevale;psicologia;1;312;217;ciencias sociais, comunicacao e informacao;0.32;69.55
468;universidade feevale;quiropraxia;13;86;52;saude e bem-estar;15.12;60.47
469;universidade feevale;relacoes publicas;12;85;64;negocios, administracao e direito;14.12;75.29
470;universidade feevale;sistemas de informacao;4;103;78;computacao e tecnologias da informacao e comunicacao (tic);3.88;75.73
471;universidade feevale;sistemas para internet;7;87;65;computacao e tecnologias da informacao e comunicacao (tic);8.05;74.71
472;universidade feevale;turismo;5;96;76;servicos;5.21;79.17
473;universidade luterana do brasil;administracao;65;2386;1831;negocios, administracao e direito;2.72;76.74
474;universidade luterana do brasil;agronomia;4;182;154;agricultura, silvicultura, pesca e veterinaria;2.2;84.62
475;universidade luterana do brasil;analise e desenvolvimento de sistemas;7;226;155;computacao e tecnologias da informacao e comunicacao (tic);3.1;68.58
476;universidade luterana do brasil;arquitetura e urbanismo;17;457;319;engenharia, producao e construcao;3.72;69.8
477;universidade luterana do brasil;artes visuais;9;93;59;educacao;9.68;63.44
478;universidade luterana do brasil;automacao industrial;4;144;124;engenharia, producao e construcao;2.78;86.11
479;universidade luterana do brasil;biomedicina;12;240;151;saude e bem-estar;5.0;62.92
480;universidade luterana do brasil;ciencia da computacao;1;245;203;computacao e tecnologias da informacao e comunicacao (tic);0.41;82.86
481;universidade luterana do brasil;ciencias biologicas;20;474;322;educacao;4.22;67.93
482;universidade luterana do brasil;ciencias contabeis;16;154;108;negocios, administracao e direito;10.39;70.13
483;universidade luterana do brasil;ciencias economicas;1;56;42;ciencias sociais, comunicacao e informacao;1.79;75.0
484;universidade luterana do brasil;ciencias politicas;1;66;51;ciencias sociais, comunicacao e informacao;1.52;77.27
485;universidade luterana do brasil;comunicacao social - publicidade e propaganda;7;128;95;negocios, administracao e direito;5.47;74.22
486;universidade luterana do brasil;comunicacao social - relacoes publicas;9;36;18;negocios, administracao e direito;25.0;50.0
487;universidade luterana do brasil;danca;5;100;76;artes e humanidades;5.0;76.0
488;universidade luterana do brasil;design;10;159;113;artes e humanidades;6.29;71.07
489;universidade luterana do brasil;design de interiores;13;122;80;artes e humanidades;10.66;65.57
490;universidade luterana do brasil;design de moda;5;121;79;artes e humanidades;4.13;65.29
491;universidade luterana do brasil;design grafico;6;79;59;artes e humanidades;7.59;74.68
492;universidade luterana do brasil;direito;61;2154;1499;negocios, administracao e direito;2.83;69.59
493;universidade luterana do brasil;educacao fisica;60;1636;1119;educacao;3.67;68.4
494;universidade luterana do brasil;educacao nas organizacoes;2;143;100;educacao;1.4;69.93
495;universidade luterana do brasil;enfermagem;17;604;405;saude e bem-estar;2.81;67.05
496;universidade luterana do brasil;engenharia ambiental e sanitaria;9;157;115;engenharia, producao e construcao;5.73;73.25
497;universidade luterana do brasil;engenharia civil;14;239;173;engenharia, producao e construcao;5.86;72.38
498;universidade luterana do brasil;engenharia de producao;8;196;155;engenharia, producao e construcao;4.08;79.08
499;universidade luterana do brasil;engenharia eletrica;8;189;159;engenharia, producao e construcao;4.23;84.13
500;universidade luterana do brasil;engenharia mecanica;16;388;283;engenharia, producao e construcao;4.12;72.94
501;universidade luterana do brasil;engenharia mecanica automotiva;17;185;155;engenharia, producao e construcao;9.19;83.78
502;universidade luterana do brasil;engenharia quimica;14;147;83;engenharia, producao e construcao;9.52;56.46
503;universidade luterana do brasil;estetica e cosmetica;9;364;249;servicos;2.47;68.41
504;universidade luterana do brasil;farmacia;7;126;91;saude e bem-estar;5.56;72.22
505;universidade luterana do brasil;fisioterapia;34;457;272;saude e bem-estar;7.44;59.52
506;universidade luterana do brasil;fonoaudiologia;2;64;37;saude e bem-estar;3.12;57.81
507;universidade luterana do brasil;fotografia;14;124;75;artes e humanidades;11.29;60.48
508;universidade luterana do brasil;fisica;8;97;82;educacao;8.25;84.54
509;universidade luterana do brasil;geografia;4;91;49;educacao;4.4;53.85
510;universidade luterana do brasil;gestao ambiental;2;115;93;engenharia, producao e construcao;1.74;80.87
511;universidade luterana do brasil;gestao comercial;7;60;43;negocios, administracao e direito;11.67;71.67
512;universidade luterana do brasil;gestao da producao industrial;8;113;92;engenharia, producao e construcao;7.08;81.42
513;universidade luterana do brasil;gestao de recursos humanos;12;297;197;negocios, administracao e direito;4.04;66.33
514;universidade luterana do brasil;gestao de seguranca privada;7;71;48;servicos;9.86;67.61
515;universidade luterana do brasil;historia;29;345;219;educacao;8.41;63.48
516;universidade luterana do brasil;hotelaria;2;35;16;servicos;5.71;45.71
517;universidade luterana do brasil;letras - espanhol;4;26;21;educacao;15.38;80.77
518;universidade luterana do brasil;letras - ingles;7;96;71;educacao;7.29;73.96
519;universidade luterana do brasil;letras - portugues;6;228;144;educacao;2.63;63.16
520;universidade luterana do brasil;logistica;12;335;232;negocios, administracao e direito;3.58;69.25
521;universidade luterana do brasil;marketing;3;94;70;negocios, administracao e direito;3.19;74.47
522;universidade luterana do brasil;matematica;14;304;206;educacao;4.61;67.76
523;universidade luterana do brasil;medicina;23;261;62;saude e bem-estar;8.81;23.75
524;universidade luterana do brasil;medicina veterinaria;18;336;234;agricultura, silvicultura, pesca e veterinaria;5.36;69.64
525;universidade luterana do brasil;odontologia;25;401;161;saude e bem-estar;6.23;40.15
526;universidade luterana do brasil;pedagogia;48;881;536;educacao;5.45;60.84
527;universidade luterana do brasil;processos gerenciais;4;79;56;negocios, administracao e direito;5.06;70.89
528;universidade luterana do brasil;psicologia;20;874;592;ciencias sociais, comunicacao e informacao;2.29;67.73
529;universidade luterana do brasil;quimica;7;88;55;educacao;7.95;62.5
530;universidade luterana do brasil;quimica industrial;10;231;177;ciencias naturais, matematica e estatistica;4.33;76.62
531;universidade luterana do brasil;radiologia;2;54;30;saude e bem-estar;3.7;55.56
532;universidade luterana do brasil;redes de computadores;5;135;106;computacao e tecnologias da informacao e comunicacao (tic);3.7;78.52
533;universidade luterana do brasil;secretariado executivo trilingue;6;121;82;negocios, administracao e direito;4.96;67.77
534;universidade luterana do brasil;servico social;9;327;207;saude e bem-estar;2.75;63.3
535;universidade luterana do brasil;sistemas de informacao;13;476;363;computacao e tecnologias da informacao e comunicacao (tic);2.73;76.26
536;universidade luterana do brasil;teologia;5;119;50;artes e humanidades;4.2;42.02
537;universidade regional do noroeste do estado do rio grande do sul;administracao;67;439;293;negocios, administracao e direito;15.26;66.74
538;universidade regional do noroeste do estado do rio grande do sul;agronomia;21;122;63;agricultura, silvicultura, pesca e veterinaria;17.21;51.64
539;universidade regional do noroeste do estado do rio grande do sul;ciencia da computacao;32;104;77;computacao e tecnologias da informacao e comunicacao (tic);30.77;74.04
540;universidade regional do noroeste do estado do rio grande do sul;ciencias biologicas;22;73;49;educacao;30.14;67.12
541;universidade regional do noroeste do estado do rio grande do sul;ciencias contabeis;21;135;77;negocios, administracao e direito;15.56;57.04
542;universidade regional do noroeste do estado do rio grande do sul;ciencias economicas;5;39;26;ciencias sociais, comunicacao e informacao;12.82;66.67
543;universidade regional do noroeste do estado do rio grande do sul;comunicacao social - publicidade e propaganda;8;38;16;negocios, administracao e direito;21.05;42.11
544;universidade regional do noroeste do estado do rio grande do sul;design;15;64;59;artes e humanidades;23.44;92.19
545;universidade regional do noroeste do estado do rio grande do sul;direito;81;578;347;negocios, administracao e direito;14.01;60.03
546;universidade regional do noroeste do estado do rio grande do sul;educacao fisica;42;230;132;educacao;18.26;57.39
547;universidade regional do noroeste do estado do rio grande do sul;enfermagem;17;67;36;saude e bem-estar;25.37;53.73
548;universidade regional do noroeste do estado do rio grande do sul;engenharia civil;34;269;165;engenharia, producao e construcao;12.64;61.34
549;universidade regional do noroeste do estado do rio grande do sul;engenharia eletrica;26;172;116;engenharia, producao e construcao;15.12;67.44
550;universidade regional do noroeste do estado do rio grande do sul;engenharia mecanica;21;123;89;engenharia, producao e construcao;17.07;72.36
551;universidade regional do noroeste do estado do rio grande do sul;estetica e cosmetica;8;38;15;servicos;21.05;39.47
552;universidade regional do noroeste do estado do rio grande do sul;farmacia;18;78;35;saude e bem-estar;23.08;44.87
553;universidade regional do noroeste do estado do rio grande do sul;fisioterapia;11;61;19;saude e bem-estar;18.03;31.15
554;universidade regional do noroeste do estado do rio grande do sul;fisica;6;23;12;educacao;26.09;52.17
555;universidade regional do noroeste do estado do rio grande do sul;jornalismo;11;50;28;ciencias sociais, comunicacao e informacao;22.0;56.0
556;universidade regional do noroeste do estado do rio grande do sul;matematica;10;24;15;educacao;41.67;62.5
557;universidade regional do noroeste do estado do rio grande do sul;medicina veterinaria;22;125;78;agricultura, silvicultura, pesca e veterinaria;17.6;62.4
558;universidade regional do noroeste do estado do rio grande do sul;nutricao;16;53;35;saude e bem-estar;30.19;66.04
559;universidade regional do noroeste do estado do rio grande do sul;pedagogia;24;125;70;educacao;19.2;56.0
560;universidade regional do noroeste do estado do rio grande do sul;psicologia;29;157;95;ciencias sociais, comunicacao e informacao;18.47;60.51
561;universidade regional do noroeste do estado do rio grande do sul;quimica;9;30;18;educacao;30.0;60.0
562;universidade regional do noroeste do estado do rio grande do sul;relacoes publicas;11;19;11;negocios, administracao e direito;57.89;57.89
563;universidade regional do noroeste do estado do rio grande do sul;servico social;11;29;15;saude e bem-estar;37.93;51.72
564;universidade regional integrada do alto uruguai e das missoes;administracao;62;359;183;negocios, administracao e direito;17.27;50.97
565;universidade regional integrada do alto uruguai e das missoes;agronegocio;4;15;8;agricultura, silvicultura, pesca e veterinaria;26.67;53.33
566;universidade regional integrada do alto uruguai e das missoes;agronomia;6;93;33;agricultura, silvicultura, pesca e veterinaria;6.45;35.48
567;universidade regional integrada do alto uruguai e das missoes;arquitetura e urbanismo;5;83;63;engenharia, producao e construcao;6.02;75.9
568;universidade regional integrada do alto uruguai e das missoes;ciencia da computacao;23;90;59;computacao e tecnologias da informacao e comunicacao (tic);25.56;65.56
569;universidade regional integrada do alto uruguai e das missoes;ciencias biologicas;21;46;21;educacao;45.65;45.65
570;universidade regional integrada do alto uruguai e das missoes;ciencias contabeis;39;155;86;negocios, administracao e direito;25.16;55.48
571;universidade regional integrada do alto uruguai e das missoes;direito;68;544;222;negocios, administracao e direito;12.5;40.81
572;universidade regional integrada do alto uruguai e das missoes;educacao fisica;25;142;62;educacao;17.61;43.66
573;universidade regional integrada do alto uruguai e das missoes;enfermagem;34;87;36;saude e bem-estar;39.08;41.38
574;universidade regional integrada do alto uruguai e das missoes;engenharia agricola;7;24;13;agricultura, silvicultura, pesca e veterinaria;29.17;54.17
575;universidade regional integrada do alto uruguai e das missoes;engenharia civil;26;162;82;engenharia, producao e construcao;16.05;50.62
576;universidade regional integrada do alto uruguai e das missoes;engenharia de alimentos;7;16;7;engenharia, producao e construcao;43.75;43.75
577;universidade regional integrada do alto uruguai e das missoes;engenharia mecanica;14;296;133;engenharia, producao e construcao;4.73;44.93
578;universidade regional integrada do alto uruguai e das missoes;farmacia;26;61;22;saude e bem-estar;42.62;36.07
579;universidade regional integrada do alto uruguai e das missoes;filosofia;2;9;9;artes e humanidades;22.22;100.0
580;universidade regional integrada do alto uruguai e das missoes;fisioterapia;23;52;26;saude e bem-estar;44.23;50.0
581;universidade regional integrada do alto uruguai e das missoes;matematica;14;32;22;educacao;43.75;68.75
582;universidade regional integrada do alto uruguai e das missoes;nutricao;12;40;13;saude e bem-estar;30.0;32.5
583;universidade regional integrada do alto uruguai e das missoes;odontologia;8;57;19;saude e bem-estar;14.04;33.33
584;universidade regional integrada do alto uruguai e das missoes;pedagogia;26;146;83;educacao;17.81;56.85
585;universidade regional integrada do alto uruguai e das missoes;psicologia;30;81;33;ciencias sociais, comunicacao e informacao;37.04;40.74
586;universidade regional integrada do alto uruguai e das missoes;quimica;12;21;9;ciencias naturais, matematica e estatistica;57.14;42.86
587;universidade regional integrada do alto uruguai e das missoes;servico social;7;15;6;saude e bem-estar;46.67;40.0
588;universidade regional integrada do alto uruguai e das missoes;sistemas de informacao;5;26;21;computacao e tecnologias da informacao e comunicacao (tic);19.23;80.77
589;universidade regional integrada do alto uruguai e das missoes;teologia;1;4;3;artes e humanidades;25.0;75.0
